bot_system,bot_version,bot_country,capture_date,is_movie,offer_type,program_key,series_key,series_title,season_number,episode_number,program_title,provider_release_date,provider_cease_date,release_date,viewable_runtime,maturity_rating,original_language,series_url,program_url,series_source_id,source_id,imdb_id,genre,imdb_rating
adultswim,1.0.0,US,05/17/2020,0,Free,E|on_cinema_at_the_cinema|NaN,S|season_10_episode_8_life_of_the_party_breaking_in|NaN,On Cinema At The Cinema,11,,"Season 10, Episode 8: ‘Life of the Party’ & ‘Breaking In’",05/11/2018,,,576,NaN,en,https://www.adultswim.com/videos/on-cinema-at-the-cinema,https://www.adultswim.com//videos/on-cinema-at-the-cinema/season-10-episode-8-life-of-the-party-breaking-in,VideoCollection:KbyT8VauQBeu6tBQX4BWzA,AWNLTcN4TdxzjxdCl2N4,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|on_cinema_at_the_cinema|NaN,S|season_10_episode_9_deadpool_2_show_dogs|NaN,On Cinema At The Cinema,11,,"Season 10, Episode 9: 'Deadpool 2' & ' Show Dogs'",05/18/2018,,,484,NaN,en,https://www.adultswim.com/videos/on-cinema-at-the-cinema,https://www.adultswim.com//videos/on-cinema-at-the-cinema/season-10-episode-9-deadpool-2-show-dogs,VideoCollection:KbyT8VauQBeu6tBQX4BWzA,AWNqyEGpHAeP4-pUPfSf,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|on_cinema_at_the_cinema|NaN,S|season_10_episode_10_solo_a_star_wars_story|NaN,On Cinema At The Cinema,11,,"Season 10, Episode 10: 'Solo: A Star Wars Story'",05/25/2018,,,496,NaN,en,https://www.adultswim.com/videos/on-cinema-at-the-cinema,https://www.adultswim.com//videos/on-cinema-at-the-cinema/season-10-episode-10-solo-a-star-wars-story,VideoCollection:KbyT8VauQBeu6tBQX4BWzA,AWOS41WHHAeP4-pUPfcJ,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|on_cinema_at_the_cinema|NaN,S|season_11_episode_1_abominable_judy|NaN,On Cinema At The Cinema,12,,"Season 11, Episode 1: 'Abominable' & 'Judy'",09/26/2019,,,710,NaN,en,https://www.adultswim.com/videos/on-cinema-at-the-cinema,https://www.adultswim.com//videos/on-cinema-at-the-cinema/season-11-episode-1-abominable-judy,VideoCollection:KbyT8VauQBeu6tBQX4BWzA,AW1pNrAK1YiBSfg0KXN3,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|on_cinema_at_the_cinema|NaN,S|season_11_episode_2_joker_the_current_war|NaN,On Cinema At The Cinema,12,,"Season 11, Episode 2: 'Joker' & 'The Current War'",10/03/2019,,,725,NaN,en,https://www.adultswim.com/videos/on-cinema-at-the-cinema,https://www.adultswim.com//videos/on-cinema-at-the-cinema/season-11-episode-2-joker-the-current-war,VideoCollection:KbyT8VauQBeu6tBQX4BWzA,AW2N6PVDadNs2hMNfuLF,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|on_cinema_at_the_cinema|NaN,S|season_11_episode_3_gemini_man_the_addams_family|NaN,On Cinema At The Cinema,12,,"Season 11, Episode 3: 'Gemini Man' & 'The Addams Family'",10/10/2019,,,941,NaN,en,https://www.adultswim.com/videos/on-cinema-at-the-cinema,https://www.adultswim.com//videos/on-cinema-at-the-cinema/season-11-episode-3-gemini-man-the-addams-family,VideoCollection:KbyT8VauQBeu6tBQX4BWzA,AW2tVkNWadNs2hMNfuRK,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|on_cinema_at_the_cinema|NaN,S|season_11_episode_4_mister_america_maleficent_mistress_of_evil|NaN,On Cinema At The Cinema,12,,"Season 11, Episode 4: 'Mister America' & 'Maleficent: Mistress of Evil'",10/17/2019,,,789,NaN,en,https://www.adultswim.com/videos/on-cinema-at-the-cinema,https://www.adultswim.com//videos/on-cinema-at-the-cinema/season-11-episode-4-mister-america-maleficent-mistress-of-evil,VideoCollection:KbyT8VauQBeu6tBQX4BWzA,AW3QnzPYadNs2hMNfuTR,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|on_cinema_at_the_cinema|NaN,S|season_11_episode_5_black_and_blue_the_last_full_measure|NaN,On Cinema At The Cinema,12,,"Season 11, Episode 5: 'Black and Blue' & 'The Last Full Measure'",10/24/2019,,,652,NaN,en,https://www.adultswim.com/videos/on-cinema-at-the-cinema,https://www.adultswim.com//videos/on-cinema-at-the-cinema/season-11-episode-5-black-and-blue-the-last-full-measure,VideoCollection:KbyT8VauQBeu6tBQX4BWzA,AW30mY-LadNs2hMNfuV6,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|on_cinema_at_the_cinema|NaN,S|season_11_episode_6_terminator_dark_fate_motherless_brooklyn|NaN,On Cinema At The Cinema,12,,"Season 11, Episode 6: 'Terminator: Dark Fate' & 'Motherless Brooklyn'",10/31/2019,,,706,NaN,en,https://www.adultswim.com/videos/on-cinema-at-the-cinema,https://www.adultswim.com//videos/on-cinema-at-the-cinema/season-11-episode-6-terminator-dark-fate-motherless-brooklyn,VideoCollection:KbyT8VauQBeu6tBQX4BWzA,AW4ZdxDHadNs2hMNfuYV,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|on_cinema_at_the_cinema|NaN,S|season_11_episode_7_midway_arctic_dogs|NaN,On Cinema At The Cinema,12,,"Season 11, Episode 7: ‘Midway’ & ‘Arctic Dogs’",11/07/2019,,,915,NaN,en,https://www.adultswim.com/videos/on-cinema-at-the-cinema,https://www.adultswim.com//videos/on-cinema-at-the-cinema/season-11-episode-7-midway-arctic-dogs,VideoCollection:KbyT8VauQBeu6tBQX4BWzA,AW4dhFbi1YiBSfg0KYH9,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|on_cinema_at_the_cinema|NaN,S|season_11_episode_8_charlies_angels_the_report|NaN,On Cinema At The Cinema,12,,"Season 11, Episode 8: 'Charlie's Angels' & 'The Report'",11/14/2019,,,844,NaN,en,https://www.adultswim.com/videos/on-cinema-at-the-cinema,https://www.adultswim.com//videos/on-cinema-at-the-cinema/season-11-episode-8-charlies-angels-the-report,VideoCollection:KbyT8VauQBeu6tBQX4BWzA,AW5g14jcadNs2hMNfud5,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|on_cinema_at_the_cinema|NaN,S|season_11_episode_9_frozen_2_21_bridges|NaN,On Cinema At The Cinema,12,,"Season 11, Episode 9: 'Frozen 2' & '21 Bridges'",11/21/2019,,,954,NaN,en,https://www.adultswim.com/videos/on-cinema-at-the-cinema,https://www.adultswim.com//videos/on-cinema-at-the-cinema/season-11-episode-9-frozen-2-21-bridges,VideoCollection:KbyT8VauQBeu6tBQX4BWzA,AW6KSMl1adNs2hMNfukk,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|on_cinema_at_the_cinema|NaN,S|season_11_episode_10_knives_out_queen_slim|NaN,On Cinema At The Cinema,12,,"Season 11, Episode 10: ’Knives Out’ & ‘Queen & Slim’",11/28/2019,,,800,NaN,en,https://www.adultswim.com/videos/on-cinema-at-the-cinema,https://www.adultswim.com//videos/on-cinema-at-the-cinema/season-11-episode-10-knives-out-queen-slim,VideoCollection:KbyT8VauQBeu6tBQX4BWzA,AW6sMUze1YiBSfg0KY8F,,,
adultswim,1.0.0,US,05/17/2020,0,TVE,E|american_dad|2017,S|casino_normale|2017,American Dad,12,11,Casino Normale,05/17/2020,05/24/2020,05/02/2017,1273,TV-14,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/casino-normale,VideoCollection:kuykLeORSBmAK6JteESFCw,Kh2zdJEDQb-HJmzQQbcygw,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,TVE,E|american_dad|2016,S|garfield_and_friends|2016,American Dad,11,19,Garfield and Friends,05/11/2020,05/18/2020,06/07/2016,1273,TV-14 DS,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/garfield-and-friends,VideoCollection:kuykLeORSBmAK6JteESFCw,zZQ5HOGITi-MZLcWyokOvw,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,TVE,E|american_dad|2016,S|gift_me_liberty|2016,American Dad,11,20,Gift Me Liberty,05/11/2020,05/18/2020,06/14/2016,1273,TV-14 DL,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/gift-me-liberty,VideoCollection:kuykLeORSBmAK6JteESFCw,Kdd_ZRQXR3WvddNQ21__zw,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,TVE,E|american_dad|2016,S|next_of_pin|2016,American Dad,11,21,Next of Pin,05/12/2020,05/19/2020,06/21/2016,1273,TV-14 DLV,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/next-of-pin,VideoCollection:kuykLeORSBmAK6JteESFCw,I9VQ9k0USiyIjfD7utk1nQ,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,TVE,E|american_dad|2016,S|standard_deviation|2016,American Dad,11,22,Standard Deviation,05/12/2020,05/19/2020,06/28/2016,1273,TV-14 DLV,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/standard-deviation,VideoCollection:kuykLeORSBmAK6JteESFCw,auZtRXZYRliIhZg-c2XmGA,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,TVE,E|american_dad|2016,S|fathers_daze|2016,American Dad,12,1,Father's Daze,05/13/2020,05/20/2020,11/08/2016,1273,TV-14,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/fathers-daze,VideoCollection:kuykLeORSBmAK6JteESFCw,1tfpfZcEQEulM8Gwxer2rg,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,TVE,E|american_dad|2016,S|fight_and_flight|2016,American Dad,12,2,Fight and Flight,05/13/2020,05/20/2020,11/15/2016,1273,TV-14,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/fight-and-flight,VideoCollection:kuykLeORSBmAK6JteESFCw,2lgl7za3TEGrHYL2SIWJeQ,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,TVE,E|american_dad|2016,S|the_enlightenment_of_ragi_baba|2016,American Dad,12,3,The Enlightenment of Ragi-Baba,05/14/2020,05/21/2020,11/22/2016,1275,TV-14,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/the-enlightenment-of-ragi-baba,VideoCollection:kuykLeORSBmAK6JteESFCw,Pio80KFJQd6SVdNWrk5VgA,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,TVE,E|american_dad|2016,S|portrait_of_francines_genitals|2016,American Dad,12,4,Portrait of Francine's Genitals,05/14/2020,05/21/2020,11/29/2016,1273,TV-14,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/portrait-of-francines-genitals,VideoCollection:kuykLeORSBmAK6JteESFCw,hdcVKrFvQty4nyJhGa7MxQ,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,TVE,E|american_dad|2016,S|bahama_mama|2016,American Dad,12,5,Bahama Mama,05/15/2020,05/22/2020,12/06/2016,1274,TV-14,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/bahama-mama,VideoCollection:kuykLeORSBmAK6JteESFCw,NGLrMHi2SMaOBw4VfXHxTw,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,TVE,E|american_dad|2016,S|rogers_baby|2016,American Dad,12,6,Roger's Baby,05/15/2020,05/22/2020,12/13/2016,1273,TV-14,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/rogers-baby,VideoCollection:kuykLeORSBmAK6JteESFCw,M1LxpLBLR8qZPNTNON4wTw,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,TVE,E|american_dad|2016,S|ninety_north_zero_west|2016,American Dad,12,7,"Ninety North, Zero West",05/15/2020,05/22/2020,12/20/2016,1274,TV-14,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/ninety-north-zero-west,VideoCollection:kuykLeORSBmAK6JteESFCw,tws7PtVrRlKyTN3PRz_gKQ,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,TVE,E|american_dad|2017,S|whole_slotta_love|2017,American Dad,12,8,Whole Slotta Love,05/16/2020,05/23/2020,04/11/2017,1274,TV-14,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/whole-slotta-love,VideoCollection:kuykLeORSBmAK6JteESFCw,5SnUDAJQT2G2Eit6_-l_HQ,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,TVE,E|american_dad|2017,S|the_witches_of_langley|2017,American Dad,12,9,The Witches of Langley,05/16/2020,05/23/2020,04/18/2017,1274,TV-14,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/the-witches-of-langley,VideoCollection:kuykLeORSBmAK6JteESFCw,Y5ttR_r4RD--F5vHW1jb0Q,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,TVE,E|american_dad|2017,S|a_nice_night_for_a_drive|2017,American Dad,12,10,A Nice Night for a Drive,05/16/2020,05/23/2020,04/25/2017,1274,TV-14,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/a-nice-night-for-a-drive,VideoCollection:kuykLeORSBmAK6JteESFCw,Jv3Vtv7GTM2hwe473Cu2Vg,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,TVE,E|american_dad|2017,S|bazooka_steve|2017,American Dad,12,12,Bazooka Steve,05/17/2020,05/24/2020,05/30/2017,1273,TV-14,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/bazooka-steve,VideoCollection:kuykLeORSBmAK6JteESFCw,AitmXh48RkeeOF5Mpxu47w,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,TVE,E|american_dad|2017,S|camp_campawanda|2017,American Dad,12,13,Camp Campawanda,05/17/2020,05/24/2020,06/06/2017,1273,TV-14,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/camp-campawanda,VideoCollection:kuykLeORSBmAK6JteESFCw,YX8yCyMDT7OTueWTm9ggig,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,Free,E|american_dad|2018,S|mean_francine|2018,American Dad,13,13,Mean Francine,05/11/2020,05/18/2020,05/08/2018,1263,TV-14 DLV,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/mean-francine,VideoCollection:kuykLeORSBmAK6JteESFCw,AWrGc2RCCorLtcgflqgM,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,Free,E|american_dad|2019,S|one_woman_swole|2019,American Dad,13,14,One-Woman Swole,05/11/2020,05/18/2020,02/12/2019,1273,TV-14 DLSV,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/one-woman-swole,VideoCollection:kuykLeORSBmAK6JteESFCw,AWT2gyOXTdxzjxdCnOX6,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,Free,E|american_dad|2019,S|flavortown|2019,American Dad,13,15,Flavortown,05/11/2020,05/18/2020,02/19/2019,1274,TV-14 DLS,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/flavortown,VideoCollection:kuykLeORSBmAK6JteESFCw,AWVZA_KPh5enQuYyHe9I,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,Free,E|american_dad|2019,S|persona_assistant|2019,American Dad,13,16,Persona Assistant,05/11/2020,05/18/2020,02/26/2019,1262,TV-14 DLSV,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/persona-assistant,VideoCollection:kuykLeORSBmAK6JteESFCw,AWUlXVF1h5enQuYyHJfG,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,Free,E|american_dad|2019,S|the_legend_of_old_ulysses|2019,American Dad,13,17,The Legend of Old Ulysses,05/11/2020,05/18/2020,03/05/2019,1263,TV-14 DLV,en,https://www.adultswim.com/videos/american-dad,https://www.adultswim.com//videos/american-dad/the-legend-of-old-ulysses,VideoCollection:kuykLeORSBmAK6JteESFCw,AWVZA5A9h5enQuYyHe9E,tt0397306,"Animation,Comedy",7.3
adultswim,1.0.0,US,05/17/2020,0,Free,E|gemusetto_machu_picchu|2019,S|chapter_3_back_spin|2019,Gemusetto Machu Picchu,1,3,Chapter 3: Back Spin,04/03/2019,,04/01/2019,2636,TV-MA LSV,en,https://www.adultswim.com/videos/gemusetto-machu-picchu,https://www.adultswim.com//videos/gemusetto-machu-picchu/chapter-3-back-spin,VideoCollection:AWnYBNDcHl5gR6828zAp,AWnjxBBtAScUIg8Xxef5,tt10116944,"Animation,Comedy,Fantasy",7.8
adultswim,1.0.0,US,05/17/2020,0,Free,E|gemusetto_machu_picchu|2019,S|chapter_1_your_serve|2019,Gemusetto Machu Picchu,1,1,Chapter 1: Your Serve,04/03/2019,,04/01/2019,2664,TV-MA V,en,https://www.adultswim.com/videos/gemusetto-machu-picchu,https://www.adultswim.com//videos/gemusetto-machu-picchu/chapter-1-your-serve,VideoCollection:AWnYBNDcHl5gR6828zAp,AWnjwHpOAScUIg8Xxef3,tt10116944,"Animation,Comedy,Fantasy",7.8
adultswim,1.0.0,US,05/17/2020,0,Free,E|gemusetto_machu_picchu|2019,S|chapter_2_second_set|2019,Gemusetto Machu Picchu,1,2,Chapter 2: Second Set,04/03/2019,,04/01/2019,2645,TV-MA LS,en,https://www.adultswim.com/videos/gemusetto-machu-picchu,https://www.adultswim.com//videos/gemusetto-machu-picchu/chapter-2-second-set,VideoCollection:AWnYBNDcHl5gR6828zAp,AWnjwStjAScUIg8Xxef4,tt10116944,"Animation,Comedy,Fantasy",7.8
adultswim,1.0.0,US,05/17/2020,0,Free,E|gemusetto_machu_picchu|2019,S|chapter_4_break_point|2019,Gemusetto Machu Picchu,1,4,Chapter 4: Break Point,04/03/2019,,04/01/2019,2796,TV-MA,en,https://www.adultswim.com/videos/gemusetto-machu-picchu,https://www.adultswim.com//videos/gemusetto-machu-picchu/chapter-4-break-point,VideoCollection:AWnYBNDcHl5gR6828zAp,AWnjxJ7BHl5gR6828zEt,tt10116944,"Animation,Comedy,Fantasy",7.8
adultswim,1.0.0,US,05/17/2020,0,Free,E|gemusetto_machu_picchu|2019,S|chapter_5_foot_fault|2019,Gemusetto Machu Picchu,1,5,Chapter 5: Foot Fault,04/03/2019,,04/01/2019,2687,TV-MA LS,en,https://www.adultswim.com/videos/gemusetto-machu-picchu,https://www.adultswim.com//videos/gemusetto-machu-picchu/chapter-5-foot-fault,VideoCollection:AWnYBNDcHl5gR6828zAp,AWnjxUOpAScUIg8Xxef6,tt10116944,"Animation,Comedy,Fantasy",7.8
adultswim,1.0.0,US,05/17/2020,0,Free,E|gemusetto_machu_picchu|2019,S|chapter_6_match_point|2019,Gemusetto Machu Picchu,1,6,Chapter 6: Match Point,04/03/2019,,04/01/2019,1985,TV-14 DLSV,en,https://www.adultswim.com/videos/gemusetto-machu-picchu,https://www.adultswim.com//videos/gemusetto-machu-picchu/chapter-6-match-point,VideoCollection:AWnYBNDcHl5gR6828zAp,AWnjxk1EAScUIg8Xxef8,tt10116944,"Animation,Comedy,Fantasy",7.8
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|monday_january_27th_2020|NaN,Bottom Text,99,,"Monday, January 27th, 2020",01/27/2020,,,3572,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/dear-jono/monday-january-27th-2020,VideoCollection:AWq4llJ34aLemgzOLEge,AW_oywAY3HMJfT8do7r4,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|wednesday_september_11_th_2019|NaN,Bottom Text,99,,"Wednesday, September 11th, 2019",09/11/2019,,,3514,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/bottom-text/wednesday-september-11-th-2019,VideoCollection:AWq4llJ34aLemgzOLEge,AW0j064JCorLtcgfluT1,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|wednesday_september_18th_2019|NaN,Bottom Text,99,,"Wednesday, September 18th, 2019",09/18/2019,,,3678,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/bottom-text/wednesday-september-18th-2019,VideoCollection:AWq4llJ34aLemgzOLEge,AW1LfvFcadNs2hMNft_d,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|tuesday_september_24th_2019|NaN,Bottom Text,99,,"Tuesday, September 24th, 2019",09/26/2019,,,3530,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/bottom-text/tuesday-september-24th-2019,VideoCollection:AWq4llJ34aLemgzOLEge,AW1lNucAadNs2hMNfuEL,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|wednesday_october_2nd_2019|NaN,Bottom Text,99,,"Wednesday, October 2nd, 2019",10/03/2019,,,3496,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/bottom-text/wednesday-october-2nd-2019,VideoCollection:AWq4llJ34aLemgzOLEge,AW2NXz251YiBSfg0KXbr,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|wednesday_october_9th_2019|NaN,Bottom Text,99,,"Wednesday, October 9th, 2019",10/10/2019,,,3622,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/bottom-text/wednesday-october-9th-2019,VideoCollection:AWq4llJ34aLemgzOLEge,AW22wBQs1YiBSfg0KXrY,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|wednesday_october_15th_2019|NaN,Bottom Text,99,,"Wednesday, October 15th, 2019",10/17/2019,,,3670,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/bottom-text/wednesday-october-15th-2019,VideoCollection:AWq4llJ34aLemgzOLEge,AW3Q0nnwadNs2hMNfuTT,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|wednesday_october_22nd_2019|NaN,Bottom Text,99,,"Wednesday, October 22nd, 2019",10/24/2019,,,3699,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/bottom-text/wednesday-october-22nd-2019,VideoCollection:AWq4llJ34aLemgzOLEge,AW31ZMgTadNs2hMNfuWe,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|wednesday_october_30th_2019|NaN,Bottom Text,99,,"Wednesday, October 30th, 2019",10/31/2019,,,3565,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/bottom-text/wednesday-october-30th-2019,VideoCollection:AWq4llJ34aLemgzOLEge,AW4ea7NZadNs2hMNfuYp,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|wednesday_november_5th_2019|NaN,Bottom Text,99,,"Wednesday, November 5th, 2019",11/07/2019,,,3388,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/bottom-text/wednesday-november-5th-2019,VideoCollection:AWq4llJ34aLemgzOLEge,AW49l0DA1YiBSfg0KYQd,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|monday_november_11_th_2019|NaN,Bottom Text,99,,"Monday, November 11th, 2019",11/15/2019,,,3519,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/bottom-text/monday-november-11-th-2019,VideoCollection:AWq4llJ34aLemgzOLEge,AW5xIAHqadNs2hMNfugv,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|monday_november_25th_2019|NaN,Bottom Text,99,,"Monday, November 25th, 2019",11/26/2019,,,3657,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/bottom-text/monday-november-25th-2019,VideoCollection:AWq4llJ34aLemgzOLEge,AW6kpzGp1YiBSfg0KY33,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|wednesday_december_4th_2019|NaN,Bottom Text,99,,"Wednesday, December 4th, 2019",12/05/2019,,,3569,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/bottom-text/wednesday-december-4th-2019,VideoCollection:AWq4llJ34aLemgzOLEge,AW7JK3oQ1YiBSfg0KZBn,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|monday_december_9th_2019|NaN,Bottom Text,99,,"Monday, December 9th, 2019",12/09/2019,,,3418,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/bottom-text/monday-december-9th-2019,VideoCollection:AWq4llJ34aLemgzOLEge,AW7S3EDaadNs2hMNfur6,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|monday_january_6th_2020|NaN,Bottom Text,99,,"Monday, January 6th, 2020",01/08/2020,,,3598,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/bottom-text/monday-january-6th-2020,VideoCollection:AWq4llJ34aLemgzOLEge,AW-IOLBP3HMJfT8do63w,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|monday_january_13_th_2020|NaN,Bottom Text,99,,"Monday, January 13th, 2020",01/14/2020,,,3612,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/dear-jono/monday-january-13-th-2020,VideoCollection:AWq4llJ34aLemgzOLEge,AW-hEFaDGRcVO2K2pmCq,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|monday_february_3rd_2020|NaN,Bottom Text,99,,"Monday, February 3rd, 2020",02/04/2020,,,3703,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/bottom-text/monday-february-3rd-2020,VideoCollection:AWq4llJ34aLemgzOLEge,AXANBXKZGRcVO2K2pmp1,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|monday_february_10th_2020|NaN,Bottom Text,99,,"Monday, February 10th, 2020",02/11/2020,,,3300,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/assembly-line-yeah/monday-february-10th-2020,VideoCollection:AWq4llJ34aLemgzOLEge,AXAxPv6AGRcVO2K2pm14,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|monday_february_24th_2020|NaN,Bottom Text,99,,"Monday, February 24th, 2020",02/25/2020,,,3598,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/assembly-line-yeah/monday-february-24th-2020,VideoCollection:AWq4llJ34aLemgzOLEge,AXB5xvLoGRcVO2K2pm83,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|bottom_text|NaN,S|monday_march_2nd_2020|NaN,Bottom Text,99,,"Monday, March 2nd, 2020",03/03/2020,,,3701,NaN,en,https://www.adultswim.com/videos/bottom-text,https://www.adultswim.com//videos/stupid-morning-bullshit/monday-march-2nd-2020,VideoCollection:AWq4llJ34aLemgzOLEge,AXChrYa0GRcVO2K2pm-j,,,
