videoId,type,tvRating,title,url,id,mediaID,seriesTitleId,seasonEpisode,subtitle,image16x9,durationFormatted,shortDescription,squeezetime,expireDateFormatted,duration,authRequired,videoType,entityType,created,teaserType,seriesReference,titleId,seriesId,description,shortDescriptionNoTags,descriptionNoTags,metaDescription,originalPremierDate,originalPremierDateFormatted,season,episode,canonicalUrl,releaseYear,episodeReference,movieReference,seriesPrimaryCollection,isPlayable,ads,tags,deeplinkTitle,deeplinkUri,startTime,endTime,availableOn,airsOn,expiresOn,newStatus,availabilityInfo,images,seriesLogo,seriesLogoImage,videoLogoImage,jsCanUseThisPlaylistItemAsIs
2128338,episode,TV-14,Tatted Up,\/shows\/you-can-do-better\/season-1\/episode-18\/tatted-up,1768,abb16b651cf6143e0a2eb488041a0d7d3656b946,2090923,S1 | E18,Tatted Up,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fycdb117-full-ep-1920x1080_100.jpg,24 min,"Matthew and Abbi show us how to get INKED! They take us through the history of tattoos, demonstrate how to minimize pain, and give a full briefing on laser tattoo removal. Plus, Abbi surprises friends and family with temporary tats.",10,Expires June 15,1472.8714,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128339,episode,TV-14,Sexual Identity,\/shows\/you-can-do-better\/season-1\/episode-19\/sexual-identity,1769,586cd9f4d3e5f5da58a2cb81f6a00355ac1eb8bd,2090923,S1 | E19,Sexual Identity,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fycdb118-full-ep-1920x1080_100.jpg,24 min,"Matthew and Abbi tackle sexism in the workplace, explore gender roles in the media, and reveal the best ways to be respectful of LGBTQ identity.
",10,Expires June 15,1472.5044,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128340,episode,TV-MA,Weed 2.0,\/shows\/you-can-do-better\/season-1\/episode-20\/weed-20,1762,177322d088471ac0f0dfb17135828bad5fa026e3,2090923,S1 | E20,Weed 2.0,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fycdb119-full-ep-1920x1080_100.jpg,24 min,"In their second weed episode, Matthew and Abbi reveal an updated map of where it's legal, give the lowdown on weed edibles, and show you where to store your stash.
",10,Expires June 15,1472.7713,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128341,episode,TV-14,You're So Vain,\/shows\/you-can-do-better\/season-1\/episode-21\/youre-so-vain,1772,b140406112650afd7c5cb5bd16d24b0cd0b36031,2090923,S1 | E21,You're So Vain,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fycb120-full-ep-1920x1080_100.jpg,24 min,"Matthew and Abbi let their egos run free as they explore how to do vanity better. From confidence builders to the hidden dangers of selfies to the future of plastic surgery, get ready for your heads and lips to get inflated.",10,Expires June 15,1472.8381,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128342,episode,TV-14,Dealing with Your S**t,\/shows\/you-can-do-better\/season-1\/episode-22\/dealing-with-your-st,1778,b1839cb371a6f7431be010838f555cf3d4d95242,2090923,S1 | E22,Dealing with Your S**t,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fycb121-full-ep-1920x1080_100.jpg,24 min,"Whether it's Laughter Yoga, Cuddle Therapy, or Scream Therapy, Matthew and Abbi will recommend the best methods for dealing with your s**t.",10,Expires June 15,1472.838,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128343,episode,TV-14,Afterhours,\/shows\/you-can-do-better\/season-1\/episode-23\/afterhours,1775,2278b2075f015cb6900afa60b955b5c18512bb46,2090923,S1 | E23,Afterhours,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fycb122-full-ep-1920x1080_100.jpg,24 min,"Get ready to find the coolest underground hang spots, learn what a lack of sleep does to your body and mind, and discover some late-night job opportunities.",10,Expires June 15,1472.838,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128344,episode,TV-14,The Work Life,\/shows\/you-can-do-better\/season-1\/episode-24\/the-work-life,1780,c6817167fcf17eb542121d3028f7986c03322415,2090923,S1 | E24,The Work Life,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fycdb123-full-ep-work-1920x1080_100.jpg,24 min,"It's time to conquer the nine-to-five routine like a champ. Learn how to crush it with co-workers, find a path to productivity and even how to drink on the job.",10,Expires June 15,1472.4042,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128345,episode,TV-14,Taking Risks,\/shows\/you-can-do-better\/season-1\/episode-25\/taking-risks,1782,36b8f1118080f37f66158636b9c193b7fc1914e7,2090923,S1 | E25,Taking Risks,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fycdb124-full-ep-1920x1080_100.jpg,24 min,"From determining what type of risk-taker you are to knowing how your brain impacts risky behavior, this episode will make you an expert at taking chances.
",10,Expires June 15,1472.7379,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128346,episode,TV-14,Life Design,\/shows\/you-can-do-better\/season-1\/episode-26\/life-design,1773,6e0ef7126b2cba4aa178d8abf0e4eeabf4557595,2090923,S1 | E26,Life Design,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fycdb125-life-design-full-ep-1920x1080_100.jpg,24 min,Matthew and Abbi help you design your best life as they explore everything from building a winning day to designing your perfect sex life. ,10,Expires June 15,1472.4042,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160237,episode,TV-14,Got The Bug Out,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-1\/got-the-bug-out,239,52998aa7ce0a92705fae6e5dbc6c7d211c83949d,2160236,S1 | E1,Got The Bug Out,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fcbe-100-full-ep-1920x1080_100.jpg,24 min,"How did Michael find the customer with the ""bug"" in his phone? And how many times does he try the average trick? Go behind the scenes to find out!",10,Expires December 23,1472.8046,0,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160238,episode,TV-14,Out of Bounce,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-2\/out-of-bounce,248,bb8d4f8e57de8cc6f35d2ff4ede90b429f0fc1a2,2160236,S1 | E2,Out of Bounce,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Ficb102-promo-1920x1080-2_0_100.jpg,24 min,What happens when someone isn't in front of the right hidden camera? And which trick was tried 18 times before anyone noticed? Find out on Inside Carbonaro!,10,Expires December 23,1472.7379,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160239,episode,TV-14,Don't Freeze Me,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-3\/dont-freeze-me,242,1800db0569b12636ae6b63831499fbd41b59015a,2160236,S1 | E3,Don't Freeze Me,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Ficb103-pizza-1920x1080_0_100.jpg,24 min,"Find out why Michael loves to shoot in coffee shops and what happens when a live animal tries to make a break for it in the middle of a trick. Plus, exclusive unaired footage!",10,Expires December 23,1472.7713,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160240,episode,TV-14,This is Not an Orange,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-4\/this-is-not-an-orange,245,a53fdcee2d6d412f2df3dbab92007e4a49ee8a20,2160236,S1 | E4,This is Not an Orange,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Ficb104-snake-1920x1080_0_100.jpg,24 min,"Find out why Michael is so comfortable around snakes, what trick could only happen with the help of local pizzeria owners, and why Michael sometimes whispers in the middle of a trick. Plus, exclusive, never-before-seen footage!",10,Expires December 23,1472.7713,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160241,episode,TV-PG,Just During the Previews,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-5\/just-during-the-previews,250,e6a41f250a754933260e1cd5f497e427dd8e40ba,2160236,S1 | E5,Just During the Previews,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fisc105-full-ep-1920x1080_100.jpg,24 min,"Who names the crazy products that Michael uses? Why does Michael sometimes ask the camera person to make noises? And who earned the name ""Ghost Stuff Bro Guy""? We've got all that, plus never before seen footage!",10,Expires December 23,1472.7713,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160242,episode,TV-14,In Case What?,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-6\/in-case-what,246,6563ddc92868064644105a9fc5305c13fddcaf54,2160236,S1 | E6,In Case What?,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Ficb106-key-1920x1080_0_100.jpg,24 min,"Which illusion did Michael actually learn as a kid in magic camp? Has Michael ever burned himself during a trick? Which horror movie inspired one of Michael's creepiest tricks? We've got all that, plus never-before-seen footage!",10,Expires December 23,1472.838,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160243,episode,TV-14,Just a Miker,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-7\/just-a-miker,296,302752b4a46044f33d5a35de9f052e7150c39a7c,2160236,S1 | E7,Just a Miker,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Ficb107-almond-milk-1920x1080_0_100.jpg,24 min,"When is Michael's favorite time to avoid eye contact? Which prank was almost too silly to go through with? And what bug-infested prop wound up in a dining room? Plus, never-before-seen footage and the trick that became a viral meme!",10,Expires December 23,1472.838,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160244,episode,TV-14,Just Made History,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-8\/just-made-history,294,5a287d1ab06fea08675949ce6e5ddc6acffda67c,2160236,S1 | E8,Just Made History,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Ficb108-full-ep-1920x1080_100.jpg,24 min,"Which bizarre animal was the first choice to play the ""alien"" in one of Michael's most popular tricks? What ingredient was so gross, it was replaced at the last minute? Plus, never-before-seen footage and more on Inside Carbonaro!",10,Expires December 23,1472.8381,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160245,episode,TV-14,Japanese Waterless Folding Toilet,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-9\/japanese-waterless-folding-toilet,253,447b508e173daa1b8424c833ac6a40d8f37123be,2160236,S1 | E9,Japanese Waterless Folding Toilet,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Ficb109-1920x1080-1_100.jpg,24 min,"Which celebrity did Michael name one of his wigs after? Which trick required Michael's hidden hip-hop talents? Plus, never-before-seen footage, and Michael reveals how to get people to believe his illusions!",10,Expires December 23,1472.8381,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160246,episode,TV-14,EggShaq,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-10\/eggshaq,270,3d8792e8c922aaed1d57e4785f8fd6e4872c4af3,2160236,S1 | E10,EggShaq,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Ficb110-1920x1080-1_100.jpg,24 min,"What happens when the owner of a business is a big fan of the show? Plus, catch never-before-seen footage, and find out why special guest star Shaquille O'Neal insisted on not being told how the tricks worked.",10,Expires December 23,1472.9049,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160247,episode,TV-14,Dead Man Walking,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-11\/dead-man-walking,277,cfc00bbac131f591b64bb2d0bf09d603d176c005,2160236,S1 | E11,Dead Man Walking,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fisc111-1920x1080-1_0_100.jpg,24 min,"Which trick led to a fire that was bigger than expected? And when is an opossum funnier than a squirrel? Find out now, and watch extended footage of one of Michael's favorite tricks!",10,Expires December 23,1472.838,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160248,episode,TV-14,I am Oglethorpe,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-12\/i-am-oglethorpe,222,f6ab5c13164969649e2d1de5389a71fcacfeaa59,2160236,S1 | E12,I am Oglethorpe,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fisc112-full-ep-1920x1080_100.jpg,24 min,"Why is there at least one cat in every season of the show? What's one of the riskiest things Michael can do during a trick? And what mementos does Michael like to keep from the show? All this, plus previously unaired tricks!",10,Expires December 23,1472.8381,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167879,episode,TV-14,"A Waddle, A Scratch…",\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-13\/a-waddle-a-scratch,243,c4b2b7898a7675dc8d8bf6e3ba5c9d81e4ddb893,2160236,S1 | E13,"A Waddle, A Scratch…",https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fisc113-1920x1080-1_100.jpg,24 min,What is the record for the most people Michael has tricked at once? Where does Michael get his BS skills from? And how does he put his artistic abilities to use? We've got all those answers and more - plus unaired footage!,10,Expires December 23,1472.9049,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167880,episode,TV-14,Just Smash It Out,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-14\/just-smash-it-out,259,a52454318ec78f4a856e7525b97b7105927d0c19,2160236,S1 | E14,Just Smash It Out,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fisc114-1920x1080-1_100.jpg,24 min,"What props made our magic team nervous to purchase? What trick gave Michael freezer burn? And what's Michael's favorite moment of the series thus far? We've got all that and more - plus, never-before-seen footage!",10,Expires December 23,1472.9381,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167881,episode,TV-14,The Lizard Law,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-15\/the-lizard-law,241,b4eaedfbef02e44da33adc91d200bcbc7f2d2787,2160236,S1 | E15,The Lizard Law,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fisc115-1920x1080-1_0_100.jpg,24 min,What severed one of the camera cables before shooting? How does the magic team mess with Michael during a trick? And what is Michael's nickname on set? We've got all that and more - plus never-before-seen footage!,10,Expires December 23,1472.9048,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167882,episode,TV-PG,Serious deja vu,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-16\/serious-deja-vu,262,f4055115f9b1698931116550fb7e393c3db1771b,2160236,S1 | E16,Serious deja vu,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Ficb116_100.jpg,24 min,Which trick did Michael initially think was too goofy? And which one took nearly a week of rehearsals and tested Michael's memory? We've got all that and more - plus never-before-seen footage!,10,Expires December 23,1472.5378,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167883,episode,TV-14,Out of Control,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-17\/out-of-control,251,dd2dc6877a3274d8220477f5a4671755c2b79c44,2160236,S1 | E17,Out of Control,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Ficb117-1920x1080_100.jpg,24 min,"How does Michael make himself sound like an expert? What does Michael love collecting? How did the magic team surprise the rest of The Carbonaro Effect crew? We've got all that and more, plus never-before-seen footage!",10,Expires December 23,1472.838,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167884,episode,TV-14,An Awogami Is Ripe,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-18\/an-awogami-is-ripe,254,9de310c2aabba178e5743253ef70958986181546,2160236,S1 | E18,An Awogami Is Ripe,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fisc113-1920x1080-1_100.jpg,24 min,"What's a compression trick? What weapon was Michael surprisingly handed during filming? And what prop melted in a production assistant's car? We've got all that and more, plus never-before seen footage!",10,Expires December 23,1472.838,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167885,episode,TV-PG,Amvox 73,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-19\/amvox-73,269,fcecd1a71ae779f2452c4bc428266bd06b509381,2160236,S1 | E19,Amvox 73,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Ficb119-1920x1080_100.jpg,24 min,"What location was right next to an airport and a golf course? Which animals kept getting loose on set? And what other animal was camera-shy? We've got all that and more, plus never-before seen footage!",10,Expires December 23,1472.9048,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167886,episode,TV-14,Take the Mirror,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-20\/take-the-mirror,252,114c33776f1ad34d39f1890ac86b127085975528,2160236,S1 | E20,Take the Mirror,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Ficb120-1920x1080_100.jpg,24 min,"Find out what happened when a scorpion got loose at rehearsal, and catch never-before-seen footage!",10,Expires December 23,1472.8714,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167887,episode,TV-PG,"Warthogs, WogHearts, and Hogwarts",\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-21\/warthogs-woghearts-and-hogwarts,284,b55afe137a9de6b7a7cadc412b0c64fba1d0a6af,2160236,S1 | E21,"Warthogs, WogHearts, and Hogwarts",https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Ficb121-1_100.jpg,24 min,"What happens when Michael tricks an off-duty cop with a fake bill? Which prop kept malfunctioning? And which one was used in an unaired sitcom pilot? We've got those answers and more, plus unaired footage!",10,Expires December 23,1472.9381,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167888,episode,TV-PG,Drone Care,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-22\/drone-care,268,f0206704a073a41594588a8b6cef9c59943443fd,2160236,S1 | E22,Drone Care,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Ficb122-2_100.jpg,24 min,What trick was almost cancelled due to rain? Which insect attacked the magic team during rehearsal? And what is Michael's shirt size? We've got all that and more - plus never-before-seen footage!,10,Expires December 23,1472.8381,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167889,episode,TV-14,Top Priority of NASA,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-23\/top-priority-of-nasa,288,bfa9817ea5a82bc4a6b95c9dc8273b490c21eb21,2160236,S1 | E23,Top Priority of NASA,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fisc123-1920x1080_0_100.jpg,24 min,What left a foul smell in The Carbonaro Effect production office? How did Michael meet one of his current magic team members? And why does Michael pretend to be hard of hearing? We've got all that and more - plus unaired footage!,10,Expires December 23,1472.8381,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167890,episode,TV-14,"Set Itself, Lights Itself",\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-24\/set-itself-lights-itself,292,bb64599fb72bc4648a1b3bca569b1881bb058f7b,2160236,S1 | E24,"Set Itself, Lights Itself",https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Finsidecarb_23_100.jpg,24 min,"Find out how a governor helped out the show, and catch never-before-seen footage!",10,Expires December 23,1472.9381,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195232,episode,TV-14,A Problem with Chocolate Turtles and Seeds,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-25\/a-problem-with-chocolate-turtles,257,07d00ff9217da1f7fac83cd1a323fbb6398ca79f,2160236,S1 | E25,A Problem with Chocolate Turtles and Seeds,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fisc-s2-125-thumb_100.jpg,24 min,Find out what trick required a crew member to hide inside a box for a full day!  Plus new clips!,10,Expires December 23,1472.838,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195233,episode,TV-14,Green Friendly,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-26\/green-friendly,255,2c469ef106277a11e892f6e2f7859255ae592feb,2160236,S1 | E26,Green Friendly,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fcbe-108-full-ep_100.jpg,24 min,Find out what tricks make Michael nervous and when the show needs extra security. Plus new clips!,10,Expires December 23,1472.838,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195234,episode,TV-14,An Elevated Ferret Alert,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-27\/an-elevated-ferret-alert,274,421c178ec2aea5a47cd0974a3492772245244af0,2160236,S1 | E27,An Elevated Ferret Alert,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fic_126_1920_100.jpg,24 min,Which trick made it hard for Michael to walk the next day? What trick was added at the last-minute after a prop broke? What animal does Michael foster during shoots? We've got all that plus never-before-seen footage!,10,Expires December 23,1472.8381,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195235,episode,TV-PG,A Faux Pas to Wear,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-28\/a-faux-pas-to-wear,256,e619d753ed04aae1155af1bcffb7da4ace49101e,2160236,S1 | E28,A Faux Pas to Wear,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fic128_1920x1080_100.jpg,24 min,"Why does Michael say ""shenanigans"" during some tricks? What's Michael's favorite trick of all time? Why did the crew have to shut down production for an hour? We've got all that plus never-before-seen footage!",10,Expires December 23,1472.838,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195236,episode,TV-14,The Framing Canon,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-29\/the-framing-canon,260,ff7f8f0aef01659a22e1d2a99e0022757cf7f046,2160236,S1 | E29,The Framing Canon,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fic_129_1920x1080_100.jpg,24 min,Which magic team member knows how to ride a unicycle? What trick almost used an Alpaca and which trick nearly resulted in Michael slicing open his neck? We've got all that plus never-before-seen footage!,10,Expires December 23,1472.7714,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195237,episode,TV-14,Skull with a Flower Hat,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-30\/skull-with-a-flower-hat,300,f5e2887f08708d6ca025645c2318eb1e04112841,2160236,S1 | E30,Skull with a Flower Hat,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fince130_1920x1080_100.jpg,24 min,What trick nearly resulted in Michael burning his face? Who does Michael get in prank wars with on-set? Which trick did Michael create a prop for? We've got all that plus never-before-seen footage!,10,Expires December 23,1472.7714,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
