url,genre,language,bot_country,availabilityStarts,availabilityEnds,bot_system,offer_type
\/shows\/billy-on-the-street\/season-1\/episode-9\/did-you-hear-madonna-died,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-7\/panel-of-questionable-blazers,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/at-home-with-amy-sedaris\/season-2\/episode-8\/thanksgiving,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-11-09T13:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-3\/episode-22\/fe-mail,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-22\/drone-care,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-4\/episode-12\/sorcery-or-science,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/trutv-top-funniest\/season-3\/episode-14\/laugh-riot,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/jon-glaser-loves-gear\/season-1\/episode-4\/dogs,WatchAction,en,US,2019-11-18T13:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/im-sorry\/season-1\/episode-3\/ass-cubes-explicit,WatchAction,en,US,2020-02-01T10:00:00+00:00,2020-05-01T07:59:33+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-1\/episode-3\/adam-ruins-cars,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/almost-genius\/season-1\/episode-24\/down-but-not-out,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-4\/episode-6\/whippit,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-18\/an-awogami-is-ripe,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-1\/episode-26\/adam-ruins-going-green,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-10\/speech-impediment,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-8\/episode-4\/full-mental-jacket,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-2\/episode-3\/adam-ruins-the-hospital,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/almost-genius\/season-1\/episode-23\/go-for-the-gold,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/trutv-top-funniest\/season-3\/episode-20\/show-me-the-funny,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-3\/episode-7\/adam-ruins-doing-good,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-13\/cruisin-for-a-bruisin,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-6\/in-case-what,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-11\/borderline-relatable,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-32\/holiday-party,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-15\/locked-in-time,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-4\/episode-7\/the-julianne-moore-acting-attack,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-3\/episode-2\/the-great-escape,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-1\/episode-21\/losing-my-religion,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers-after-party\/season-3\/episode-2\/the-closer,WatchAction,en,US,2020-02-01T10:00:00+00:00,2020-04-24T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-1\/the-stoop-sessions-part-1,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-4\/art-attack,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-6\/episode-11\/stuffed-turkey,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-5\/episode-14\/the-coward,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/chris-webbers-full-court-pranks\/season-1\/episode-6\/goldberg-vs-guy-the-fan,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-17\/fameless-holiday-special,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/almost-genius\/season-1\/episode-20\/if-at-first-you-dont-succeed,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-29\/illeana-douglas-arturo-castro-alec-mapa,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/hack-my-life\/season-3\/episode-15\/co-hackitation,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-1\/episode-11\/starfart-macchiato,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/you-can-do-better\/season-1\/episode-25\/taking-risks,WatchAction,en,US,2019-03-11T11:00:00+00:00,2020-06-15T11:00:59+00:00,TBS,TVE
\/shows\/hack-my-life\/season-4\/episode-10\/reverse-hackology,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/trutv-top-funniest\/season-3\/episode-10\/fails-falls-and-follies,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/those-who-cant\/season-3\/episode-5\/escapegoats-explicit,WatchAction,en,US,2019-05-14T11:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-1\/episode-16\/crazy-in-love,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-6\/episode-2\/lady-and-the-tramp,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/comedy-knockout\/season-3\/episode-7\/made-me-laugh,WatchAction,en,US,2020-03-27T08:00:00+00:00,2020-04-24T07:59:59+00:00,TBS,TVE
\/shows\/hack-my-life-inside-hacks\/season-1\/episode-5\/battle-of-the-bags,WatchAction,en,US,2020-04-06T11:01:00+00:00,2020-05-01T07:59:06+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-2\/episode-8\/the-julia-robstacle-course-with-rachel-dratch,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-4\/stripteased-0,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-14\/im-all-out-of-gum,WatchAction,en,US,2019-09-18T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/trutv-top-funniest\/season-3\/episode-7\/big-time-blunders-2,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-15\/kill-the-centaur,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-1\/episode-14\/theater-del-absurado,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-33\/its-a-makeshift,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-1\/episode-19\/adam-ruins-housing,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-2\/episode-1\/billy-meets-mr-singh,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/friends-of-the-people\/season-1\/episode-9\/the-story-behind-real-tweets,WatchAction,en,US,2018-12-31T13:00:00+00:00,2020-05-01T11:00:59+00:00,TBS,TVE
\/shows\/jon-glaser-loves-gear\/season-2\/episode-10\/skydiving,WatchAction,en,US,2019-11-18T13:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-3\/episode-5\/nationals-disaster,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-4\/episode-4\/billy-plays,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/greatest-ever\/season-2\/episode-11\/greatest-viral-videos-ever,WatchAction,en,US,2020-03-09T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/at-home-with-amy-sedaris\/season-2\/episode-10\/game-night,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-11-09T13:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-3\/episode-4\/impractical-jokers-bonus-footage,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-7\/lords-of-the-ring,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-21\/gorilla-warfare,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/greatest-ever\/season-2\/episode-10\/greatest-night-ever,WatchAction,en,US,2020-03-09T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/hack-my-life-inside-hacks\/season-1\/episode-7\/swimming-in-hacks,WatchAction,en,US,2020-04-06T11:01:00+00:00,2020-05-01T07:59:06+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-2\/episode-8\/michelle-buteau-headlines,WatchAction,en,US,2019-12-28T12:30:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-1\/episode-26\/relationship-status,WatchAction,en,US,2019-02-08T13:00:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-19\/tied-and-feathered,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-32\/thats-some-real-grown-up-st,WatchAction,en,US,2019-09-12T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-10\/joke-dagger,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/chris-webbers-full-court-pranks\/season-1\/episode-4\/shawne-merriman-vs-clarence-the-fan,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/those-who-cant\/season-2\/episode-9\/normal-activity,WatchAction,en,US,2019-07-29T11:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/those-who-cant\/season-3\/episode-2\/the-running-of-the-bullies-explicit,WatchAction,en,US,2019-05-14T11:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/friends-of-the-people\/season-1\/episode-11\/black-mad-men,WatchAction,en,US,2018-12-31T13:00:00+00:00,2020-05-01T11:00:59+00:00,TBS,TVE
\/shows\/hack-my-life\/season-3\/episode-5\/no-reservation-required,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-1\/episode-15\/fingering-the-man,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/those-who-cant\/season-2\/episode-6\/the-trial-of-geoffrey-quinn,WatchAction,en,US,2019-07-29T11:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-3\/episode-11\/takes-the-cake,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-26\/green-friendly,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-15\/washed-up,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/hack-my-life\/season-3\/episode-13\/addicted-to-hacks,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/tacoma-fd\/season-2\/episode-2\/fire-in-sex-town-explicit,WatchAction,en,US,2020-04-03T06:00:00+00:00,2020-07-19T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-2\/episode-19\/mutually-assured-ruination,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/those-who-cant\/season-3\/episode-3\/you-cant-go-homecoming-again-explicit,WatchAction,en,US,2019-05-14T11:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-3\/episode-2\/its-not-pitbull-its-amy-poehler-with-amy-poehler,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-7\/do-something-to-my-face,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/at-home-with-amy-sedaris\/season-2\/episode-2\/creativity,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-11-09T13:00:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-10\/eggshaq,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-9\/the-vanishing,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/hack-my-life-inside-hacks\/season-1\/episode-20\/hack-a-bye-baby,WatchAction,en,US,2020-04-06T11:01:00+00:00,2020-05-01T07:59:06+00:00,TBS,TVE
\/shows\/you-can-do-better\/season-1\/episode-23\/afterhours,WatchAction,en,US,2019-03-11T11:00:00+00:00,2020-06-15T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-12\/bull-shiatsu,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/greatest-ever\/season-1\/episode-6\/greatest-newscasts-ever,WatchAction,en,US,2020-03-09T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/hack-my-life\/season-4\/episode-4\/hitting-the-hackpot,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/almost-genius\/season-1\/episode-4\/desperately-seeking-super,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-4\/episode-13\/fight-or-flight,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-19\/fortune-feimster-reggie-bush-and-nick-thune,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-9\/balls-get-in-the-way,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-10\/eat-drink-poke,WatchAction,en,US,2019-09-18T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/jon-glaser-loves-gear\/season-2\/episode-6\/road-trip,WatchAction,en,US,2019-11-18T13:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/hack-my-life-inside-hacks\/season-1\/episode-11\/slacker-vs-hacker,WatchAction,en,US,2020-04-06T11:01:00+00:00,2020-05-01T07:59:06+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-12\/car-sick,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-6\/episode-19\/flatfoot-the-pirate,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-17\/out-of-control,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-5\/episode-10\/double-takes-back-to-back-in-time,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/hack-my-life\/season-3\/episode-10\/to-tell-a-lie,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/friends-of-the-people\/season-1\/episode-20\/double-dare,WatchAction,en,US,2018-12-31T13:00:00+00:00,2020-05-01T11:00:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-1\/episode-14\/adam-ruins-football,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-1\/episode-16\/supercuts,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-2\/episode-12\/adam-ruins-conspiracy-theories,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-5\/episode-3\/pink-slime,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-18\/blind-justice,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/im-sorry\/season-1\/episode-1\/pilot,WatchAction,en,US,2020-02-01T10:00:00+00:00,2020-05-01T07:59:33+00:00,TBS,TVE
\/shows\/almost-genius\/season-1\/episode-3\/a-day-late-and-a-dollar-short,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-2\/guilty-as-charged,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-2\/its-brooklyn-numbnuts,WatchAction,en,US,2019-09-18T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-8\/episode-19\/urine-trouble,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/tacoma-fd\/season-1\/episode-4\/training-day-explicit,WatchAction,en,US,2019-07-09T11:00:00+00:00,2020-08-10T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-8\/episode-16\/well,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-3\/uncool-and-the-gang,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-8\/too-broke-to-heal,WatchAction,en,US,2019-09-18T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/those-who-cant\/season-3\/episode-9\/those-who-couldve-explicit,WatchAction,en,US,2019-05-14T11:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-8\/episode-32\/celebrating-200-episodes-the-first-hundred,WatchAction,en,US,2020-02-14T10:30:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-1\/episode-3\/unmotivational-speaker,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/trutv-top-funniest\/season-3\/episode-17\/pranks-and-funny-fails,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-31\/hits-errors-balls,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-5\/episode-4\/miracle-on-34th-streep-with-andy-samberg,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-24\/tornado-alley,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/impractical-jokers-after-party\/season-2\/episode-5\/the-bogey-man,WatchAction,en,US,2020-02-01T10:00:00+00:00,2020-04-24T07:59:59+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-18\/colin-quinn-charles-barkley-marissa-jaret-winokur,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/upscale-with-prentice-penny\/season-1\/episode-8\/gift-giving,WatchAction,en,US,2020-02-02T13:01:00+00:00,2020-06-26T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-2\/episode-13\/adam-ruins-spa-day,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/greatest-ever\/season-1\/episode-4\/greatest-weddings-ever,WatchAction,en,US,2020-03-09T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/trutv-top-funniest\/season-3\/episode-2\/grins-and-giggles,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-1\/episode-19\/the-anti-protest-protest,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/you-can-do-better\/season-1\/episode-5\/wild-weekends,WatchAction,en,US,2019-03-11T11:00:00+00:00,2020-06-15T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-10\/psychotic-not-line,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/those-who-cant\/season-1\/episode-7\/for-whom-the-bells-tolls,WatchAction,en,US,2019-07-29T11:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-3\/episode-12\/anniversary-edition,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/its-personal-with-amy-hoggart\/season-1\/episode-2\/miami,WatchAction,en,US,2020-03-05T08:00:00+00:00,2020-05-28T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-4\/this-is-not-an-orange,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-22\/let-em-eat-cake,WatchAction,en,US,2019-09-12T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-4\/episode-10\/elena-vs-her-sister,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-1\/episode-2\/television-is-the-greatest-thing-to-ever-happen-to-me,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-30\/joker-for-a-day,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers-inside-jokes\/season-1\/episode-151\/sweat-the-small-things,WatchAction,en,US,2020-03-13T10:00:00+00:00,2020-05-09T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-5\/episode-2\/moving-dragon,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/at-home-with-amy-sedaris\/season-2\/episode-5\/anniversary,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-11-09T13:00:59+00:00,TBS,TVE
\/shows\/hot-ones-the-game-show\/season-1\/episode-8\/schooled-by-the-sauce,WatchAction,en,US,2020-04-15T06:00:00+00:00,2021-01-06T09:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-22\/everythings-just-rosie,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/chris-webbers-full-court-pranks\/season-1\/episode-12\/candace-parker-vs-delmy-the-fan,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-12\/love-expert,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/greatest-ever\/season-1\/episode-8\/greatest-parties-ever,WatchAction,en,US,2020-03-09T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
