maturity_rating,episodes_title,url,viewable_runtime,is_movie,provider_original,series_source_id,source_id,original_language,bot_country,provider_release_date,provider_cease_date,bot_system,offer_type,episode_url,series_title,series_url,episode_number,season_number
,MFTM: Omega & Nakazawa go up against Best Friends 4\/8\/20,\/shows\/all-elite-wrestling-dynamite\/clips\/mftm-omega-nakazawa-go-up-against-best-friends-4820,311,clip,,2200753,tnt-clip-18461,,,,,,,,,,,
,MFTM: Britt and Shida go at it! 4\/8\/20,\/shows\/all-elite-wrestling-dynamite\/clips\/mftm-britt-and-shida-go-at-it-4820,301,clip,,2200753,tnt-clip-18462,,,,,,,,,,,
,Things did not go according to plan,\/shows\/all-elite-wrestling-dynamite\/clips\/things-did-not-go-according-to-plan,14,clip,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2019\/11\/AEW-Dynamite-Logo%2BTNTOriginal-900x360%20%281%29.png,2200753,tnt-clip-18464,en,US,2020-04-10T02:53:00+00:00,2040-01-02T05:00:00+00:00,TNTDRAMA,FREE,http:\/\/www.tntdrama.com\/shows\/all-elite-wrestling-dynamite\/clips\/things-did-not-go-according-to-plan,All Elite Wrestling: Dynamite,http:\/\/www.tntdrama.com\/allelitewrestling,0,0
,Prepare yourselves,\/shows\/all-elite-wrestling-dynamite\/clips\/prepare-yourselves,,clip,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2019\/11\/AEW-Dynamite-Logo%2BTNTOriginal-900x360%20%281%29.png,2200753,tnt-clip-18465,en,US,2020-04-10T02:59:00+00:00,2040-01-02T05:00:00+00:00,TNTDRAMA,FREE,http:\/\/www.tntdrama.com\/shows\/all-elite-wrestling-dynamite\/clips\/prepare-yourselves,All Elite Wrestling: Dynamite,http:\/\/www.tntdrama.com\/allelitewrestling,0,0
,Is Lance Archer even human?,\/shows\/all-elite-wrestling-dynamite\/clips\/is-lance-archer-even-human,7,clip,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2019\/11\/AEW-Dynamite-Logo%2BTNTOriginal-900x360%20%281%29.png,2200753,tnt-clip-18466,en,US,2020-04-10T03:11:00+00:00,2040-01-02T05:00:00+00:00,TNTDRAMA,FREE,http:\/\/www.tntdrama.com\/shows\/all-elite-wrestling-dynamite\/clips\/is-lance-archer-even-human,All Elite Wrestling: Dynamite,http:\/\/www.tntdrama.com\/allelitewrestling,0,0
,Welcome to the Cross Rhodes,\/shows\/all-elite-wrestling-dynamite\/clips\/welcome-to-the-cross-rhodes,18,clip,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2019\/11\/AEW-Dynamite-Logo%2BTNTOriginal-900x360%20%281%29.png,2200753,tnt-clip-18467,en,US,2020-04-10T03:20:00+00:00,2040-01-02T05:00:00+00:00,TNTDRAMA,FREE,http:\/\/www.tntdrama.com\/shows\/all-elite-wrestling-dynamite\/clips\/welcome-to-the-cross-rhodes,All Elite Wrestling: Dynamite,http:\/\/www.tntdrama.com\/allelitewrestling,0,0
,Hardy has a message for The Inner Circle,\/shows\/all-elite-wrestling-dynamite\/clips\/hardy-has-a-message-for-the-inner-circle,162,clip,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2019\/11\/AEW-Dynamite-Logo%2BTNTOriginal-900x360%20%281%29.png,2200753,tnt-clip-18468,en,US,2020-04-10T03:27:00+00:00,2040-01-02T05:00:00+00:00,TNTDRAMA,FREE,http:\/\/www.tntdrama.com\/shows\/all-elite-wrestling-dynamite\/clips\/hardy-has-a-message-for-the-inner-circle,All Elite Wrestling: Dynamite,http:\/\/www.tntdrama.com\/allelitewrestling,0,0
,Brodie Lee doesn't get distracted,\/shows\/all-elite-wrestling-dynamite\/clips\/brodie-lee-doesnt-get-distracted,10,clip,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2019\/11\/AEW-Dynamite-Logo%2BTNTOriginal-900x360%20%281%29.png,2200753,tnt-clip-18469,en,US,2020-04-10T03:33:00+00:00,2040-01-02T05:00:00+00:00,TNTDRAMA,FREE,http:\/\/www.tntdrama.com\/shows\/all-elite-wrestling-dynamite\/clips\/brodie-lee-doesnt-get-distracted,All Elite Wrestling: Dynamite,http:\/\/www.tntdrama.com\/allelitewrestling,0,0
,Podcast Guest: Taz,\/shows\/all-elite-wrestling-dynamite\/clips\/podcast-guest-taz,3272,clip,,2200753,tnt-clip-18474,,,,,,,,,,,
,MFTM: Lance Archer and Colt Cabana go head-to-head 4\/15\/20,\/shows\/all-elite-wrestling-dynamite\/clips\/mftm-lance-archer-and-colt-cabana-go-head-to-head-41520,309,clip,,2200753,tnt-clip-18826,,,,,,,,,,,
