bot_system,bot_version,bot_country,capture_date,is_movie,offer_type,series_title,season_number,episode_number,program_title,provider_release_date,provider_cease_date,viewable_runtime,maturity_rating,original_language,series_url,program_url,series_source_id,source_id,is_original
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,1,6,Panty Raid,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-1/episode-6/panty-raid,846055,846462,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,1,7,Out of TP,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-1/episode-7/out-of-tp,846055,846463,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,1,8,Who Arted,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-1/episode-8/who-arted,846055,846464,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,1,9,A Loser Presents,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-1/episode-9/a-loser-presents,846055,851006,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,1,10,What Did I Eat?,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-1/episode-10/what-did-i-eat,846055,851007,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,1,11,Starfart Macchiato,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-1/episode-11/starfart-macchiato,846055,851008,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,1,12,Bellydancer,02/09/2020,05/01/2020,1257,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-1/episode-12/bellydancer,846055,851009,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,1,13,Charity Case,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-1/episode-13/charity-case,846055,851010,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,1,14,Theater del Absurado,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-1/episode-14/theater-del-absurado,846055,851011,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,1,15,Pick a Loser,02/09/2020,05/01/2020,1261,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-1/episode-15/pick-a-loser,846055,851012,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,1,16,Supercuts,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-1/episode-16/supercuts,846055,851013,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,1,The Stoop Sessions Part 1,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-1/the-stoop-sessions-part-1,846055,961278,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,2,The Stoop Sessions Part 2,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-2/the-stoop-sessions-part-2,846055,961279,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,3,Elephant in the Room,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-3/elephant-in-the-room,846055,961280,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,4,Art Attack,02/09/2020,05/01/2020,1244,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-4/art-attack,846055,961281,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,5,Strip High Five,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-5/strip-high-five,846055,961282,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,6,Birds and the Bees,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-6/birds-and-the-bees,846055,961283,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,7,Do Something to My Face,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-7/do-something-to-my-face,846055,961284,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,8,Sound EffeXXX,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-8/sound-effexxx,846055,961285,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,9,The Truth Hurts,02/09/2020,05/01/2020,1263,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-9/the-truth-hurts,846055,961286,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,10,Psychotic Not-line,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-10/psychotic-not-line,846055,961287,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,11,Get Out of Dodge,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-11/get-out-of-dodge,846055,961288,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,12,Love Expert,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-12/love-expert,846055,961289,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,13,Out of Fashion,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-13/out-of-fashion,846055,961290,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,14,Scaredy Cat,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-14/scaredy-cat,846055,961291,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,15,Joker vs. Joker,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-15/joker-vs-joker,846055,961292,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,16,Down in the Dump,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-16/down-in-the-dump,846055,2005896,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,17,Human Piñata,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-17/human-pinata,846055,2005897,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,18,Sweat the Small Things,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-18/sweat-the-small-things,846055,2005898,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,19,Film Fail,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-19/film-fail,846055,2005899,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,20,Not Safe for Work,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-20/not-safe-for-work,846055,2005900,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,21,The Alliance,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-21/the-alliance,846055,2005901,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,22,Everything's Just Rosie,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-22/everythings-just-rosie,846055,2005902,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,23,Enter the Dragons,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-23/enter-the-dragons,846055,2005903,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,24,Dog Days of Bummer,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-24/dog-days-of-bummer,846055,2005904,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,25,Sorry for Your Loss,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-25/sorry-for-your-loss,846055,2005905,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,26,All the Wrong Moves,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-26/all-the-wrong-moves,846055,2005906,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,27,Cyber Buddies,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-27/cyber-buddies,846055,2005907,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,2,28,Trouble Shoot,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-2/episode-28/trouble-shoot,846055,2005908,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,1,Look Out Below,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-1/look-out-below,846055,2014648,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,2,The Great Escape,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-2/the-great-escape,846055,2014649,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,3,Field of Screams,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-3/field-of-screams,846055,2014650,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,4,Impractical Jokers: Bonus Footage,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-4/impractical-jokers-bonus-footage,846055,2014651,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,5,Nationals Disaster,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-5/nationals-disaster,846055,2014652,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,6,Toasted,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-6/toasted,846055,2014653,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,7,Scarytales,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-7/scarytales,846055,2014654,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,8,Inside the Vault,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-8/inside-the-vault,846055,2014655,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,9,Bigger in Texas,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-9/bigger-in-texas,846055,2014656,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,10,Snow Way Out,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-10/snow-way-out,846055,2014657,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,11,Takes the Cake,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-11/takes-the-cake,846055,2014658,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,12,Anniversary Edition,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-12/anniversary-edition,846055,2014659,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,13,Jokers Playhouse,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-13/jokers-playhouse,846055,2014660,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,14,Make Womb for Daddy,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-14/make-womb-for-daddy,846055,2014661,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,15,Puncture Perfect,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-15/puncture-perfect,846055,2014662,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,16,Junk in the Trunk,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-16/junk-in-the-trunk,846055,2014663,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,17,"The Good, the Bad, and the Uncomfortable",02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-17/the-good-the-bad-and-the-uncomfortable,846055,2021020,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,18,Clash of the Jokers,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-18/clash-of-the-jokers,846055,2021021,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,19,Baggage Shame,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-19/baggage-shame,846055,2021022,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,20,Quantum Mock-anics,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-20/quantum-mock-anics,846055,2021023,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,21,Tooth & Consequences,02/09/2020,05/01/2020,1263,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-21/tooth-consequences,846055,2021024,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,22,Fe-mail,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-22/fe-mail,846055,2021025,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,23,The Lost Boy,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-23/the-lost-boy,846055,2021026,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,24,Up Loser's Creek,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-24/up-losers-creek,846055,2021027,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,25,In Poor Taste Buds,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-25/in-poor-taste-buds,846055,2031460,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,26,The Permanent Punishment,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-26/the-permanent-punishment,846055,2031461,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,27,Parks & Wreck,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-27/parks-wreck,846055,2031940,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,28,A Legendary Fail,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-28/a-legendary-fail,846055,2031941,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,3,29,Just Say No,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-29/just-say-no,846055,2031942,0
trutv,1.0.0,US,04/19/2020,0,FREE,Impractical Jokers,3,30,B-I-N-G-NO,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-30/b-i-n-g-no,846055,2031943,0
trutv,1.0.0,US,04/19/2020,0,FREE,Impractical Jokers,3,31,Brother-in-Loss,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-3/episode-31/brother-in-loss,846055,2031944,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,1,Welcome to Miami,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-1/welcome-to-miami,846055,2048127,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,2,Below the Belt,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-2/below-the-belt,846055,2048128,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,3,Uncool and the Gang,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-3/uncool-and-the-gang,846055,2048129,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,4,Wrong Playwright,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-4/wrong-playwright,846055,2048130,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,5,Elevating the Game,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-5/elevating-the-game,846055,2048131,0
trutv,1.0.0,US,04/19/2020,0,FREE,Impractical Jokers,4,6,The Blunder Years,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-6/the-blunder-years,846055,2048132,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,7,Deal with the Devils,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-7/deal-with-the-devils,846055,2048133,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,8,Damned If You Do,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-8/damned-if-you-do,846055,2048134,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,9,The Dream Crusher,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-9/the-dream-crusher,846055,2054320,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,10,Joke & Dagger,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-10/joke-dagger,846055,2054321,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,11,Pseudo-Sumo,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-11/pseudo-sumo,846055,2054322,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,12,Car Sick,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-12/car-sick,846055,2054323,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,13,Cruisin' for a Bruisin',02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-13/cruisin-for-a-bruisin,846055,2054324,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,14,Bathroom Break,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-14/bathroom-break,846055,2058379,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,15,Kill the Centaur,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-15/kill-the-centaur,846055,2058380,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,16,Captain Fatbelly,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-16/captain-fatbelly,846055,2058381,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,17,"Sneaking Number Twos, Going Number One",02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-17/sneaking-number-twos-going-number-one,846055,2058382,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,18,Blind Justice,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-18/blind-justice,846055,2058383,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,19,Tied and Feathered,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-19/tied-and-feathered,846055,2058384,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,20,Smushed,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-20/smushed,846055,2058385,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,21,Impractical Jokers Live Punishment Special,02/09/2020,05/01/2020,2944,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-21/impractical-jokers-live-punishment-special,846055,2058386,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,22,The Big Uneasy,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-22/the-big-uneasy,846055,2058387,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,23,Hopeless and Changeless,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-23/hopeless-and-changeless,846055,2058388,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,24,Stripped of Dignity,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-24/stripped-of-dignity,846055,2065332,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,25,The Taunted House,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-25/the-taunted-house,846055,2065333,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,4,26,Doomed,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-4/episode-26/doomed,846055,2065334,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,5,1,HellCopter,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-5/episode-1/hellcopter,846055,2075772,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,5,2,You're Cut Off,02/09/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-5/episode-2/youre-cut-off,846055,2075773,0
trutv,1.0.0,US,04/19/2020,0,TVE,Impractical Jokers,5,3,Ruffled Feathers,02/09/2020,05/01/2020,1264,TV-14,en,http://www.trutv.com/shows/impractical-jokers,http://www.trutv.com/shows/impractical-jokers/season-5/episode-3/ruffled-feathers,846055,2075774,0
